"Ramo","Póliza","Endoso","Fecha emisión","Inicio de Vigencia","Moneda","Total","Tipo Mov."
"04","3190265174","000000","2020-08-06","2020-08-06","00","8654.61","Poliza"
"04","3190265157","000000","2020-08-06","2020-08-06","00","5932.30","Poliza"
"04","0003794060","000000","2020-08-06","2020-08-05","00","40540.53","Poliza"
"04","3190260431","325486","2020-08-07","2020-08-06","00","0.00","Sin Prima"
"04","3190260431","160829","2020-08-07","2020-07-05","00","10667.23","Rehabilitacion"
"04","0003661251","225290","2020-08-08","2020-07-16","00","-22839.06","Cancelacion"
"04","0003661264","225289","2020-08-08","2020-07-18","00","-17843.16","Anulacion"
"04","0003661264","225288","2020-08-08","2020-07-18","00","-1864.14","Cancelacion"
"04","0003661264","225287","2020-08-08","2020-07-18","00","-9192.62","Cancelacion"
"04","3190200120","216009","2020-08-08","2020-07-21","00","-18456.06","Cancelacion"
"04","3190202309","216007","2020-08-08","2020-07-09","00","-2499.09","Cancelacion"
"04","3190216269","215997","2020-08-08","2020-07-16","00","-6666.84","Anulacion"
"04","3190229228","215986","2020-08-08","2020-07-20","00","-4964.40","Anulacion"
"04","3190240950","215959","2020-08-08","2020-07-19","00","-46246.32","Anulacion"
"04","3190241674","215956","2020-08-08","2020-07-23","00","-6886.48","Anulacion"
"04","3190241678","215955","2020-08-08","2020-07-23","00","-13919.76","Anulacion"
"04","3190241679","215954","2020-08-08","2020-07-23","00","-14001.20","Anulacion"
"04","3190246957","215947","2020-08-08","2020-07-20","00","-4446.63","Anulacion"
"04","3190247225","215946","2020-08-08","2020-07-20","00","-4699.80","Anulacion"
"04","3190262154","215878","2020-08-08","2020-07-14","00","-6668.61","Anulacion"
"04","3190262194","215877","2020-08-08","2020-07-14","00","-6437.18","Anulacion"
"04","3190262377","215876","2020-08-08","2020-07-16","00","-17608.30","Anulacion"
"04","3190265572","000000","2020-08-10","2020-08-10","00","12928.40","Poliza"
"04","0003792318","364722","2020-08-10","2020-08-10","00","0.00","Sin Prima"
"04","3190220157","325505","2020-08-10","2020-08-07","00","0.00","Sin Prima"
"04","3190220138","325504","2020-08-10","2020-08-07","00","0.00","Sin Prima"
"04","3190210708","325503","2020-08-10","2020-08-07","00","0.00","Sin Prima"
"04","3190210702","325502","2020-08-10","2020-08-07","00","0.00","Sin Prima"
"04","3190229228","162368","2020-08-10","2020-07-20","00","4964.40","Rehabilitacion"
"04","3190263573","129343","2020-08-10","2020-08-07","00","4333.46","Rehabilitacion"
"04","0003796562","000000","2020-08-11","2020-08-10","00","43169.38","Poliza"
"04","3190216269","165664","2020-08-11","2020-07-16","00","6666.84","Rehabilitacion"
"04","3190265875","000000","2020-08-11","2020-08-11","00","5318.37","Poliza"
"04","3190250339","165449","2020-08-11","2020-07-14","00","14190.30","Rehabilitacion"
"04","3190265662","000000","2020-08-11","2020-08-11","00","12028.24","Poliza"
"04","3190265625","000000","2020-08-11","2020-08-11","00","14541.99","Poliza"
"04","3190266115","000000","2020-08-12","2020-08-12","00","16708.14","Poliza"
"04","0003765688","131503","2020-08-12","2020-08-10","00","10125.28","Rehabilitacion"
"04","3190251693","230861","2020-08-12","2020-08-21","00","-9261.30","Anulacion"
"04","0003797108","000000","2020-08-12","2020-08-11","00","7178.63","Poliza"
"04","0003794390","230585","2020-08-12","2020-08-05","00","-31164.08","Anulacion"
"04","3190265933","000000","2020-08-12","2020-08-12","00","3705.86","Poliza"
"04","0003661264","167828","2020-08-12","2020-07-18","00","9192.62","Rehabilitacion"
"04","0003797108","232510","2020-08-13","2020-08-11","00","-7178.63","Anulacion"
"04","0003797807","000000","2020-08-13","2020-08-11","00","6218.53","Poliza"
"04","3190266233","000000","2020-08-13","2020-08-13","00","12928.40","Poliza"
"04","3190266231","000000","2020-08-13","2020-08-13","00","13378.48","Poliza"
"04","3190266207","000000","2020-08-13","2020-08-13","00","7414.06","Poliza"
"04","3200297322","000000","2020-08-13","2020-08-10","00","7595.26","Poliza"
"04","3190266182","000000","2020-08-13","2020-08-13","00","79501.33","Poliza"
"04","0003717111","365767","2020-08-14","2020-08-14","00","0.00","Sin Prima"
"04","0003765688","233787","2020-08-14","2020-08-10","00","-10125.28","Cancelacion"
"04","0003765688","131752","2020-08-14","2020-08-10","00","11317.95","Rehabilitacion"
"04","3190266382","000000","2020-08-14","2020-08-14","00","5318.37","Poliza"
"04","3190266381","000000","2020-08-14","2020-08-14","00","12928.40","Poliza"
"04","3190266377","000000","2020-08-14","2020-08-14","00","12928.40","Poliza"
"04","3200298222","000000","2020-08-14","2020-08-10","00","7366.68","Poliza"
"04","0003671097","247559","2020-08-15","2020-07-28","00","-27236.82","Anulacion"
"04","0003671097","247558","2020-08-15","2020-07-28","00","-16950.50","Cancelacion"
"04","0003736055","247354","2020-08-15","2020-07-30","00","-16952.76","Cancelacion"
"04","3190218562","239550","2020-08-15","2020-07-27","00","-2767.32","Anulacion"
"04","3190218765","239549","2020-08-15","2020-07-28","00","-5665.67","Anulacion"
"04","3190242369","239531","2020-08-15","2020-07-26","00","-3970.32","Cancelacion"
"04","3190247787","239521","2020-08-15","2020-07-28","00","-6338.13","Anulacion"
"04","3190248028","239520","2020-08-15","2020-07-29","00","-11340.09","Anulacion"
"04","3190263153","239463","2020-08-15","2020-07-21","00","-17608.30","Anulacion"
"04","3190266596","000000","2020-08-17","2020-08-17","00","6937.32","Poliza"
"04","3190225040","325588","2020-08-17","2020-08-14","00","0.00","Sin Prima"
"04","3190241677","171197","2020-08-17","2020-06-23","00","15659.73","Rehabilitacion"
"04","3190249092","235521","2020-08-18","2020-08-14","00","-4378.20","Anulacion"
"04","0003799596","000000","2020-08-18","2020-08-17","00","13040.92","Poliza"
"04","3190225040","325613","2020-08-18","2020-08-17","00","0.00","Sin Prima"
"04","3190266736","000000","2020-08-18","2020-08-18","00","6155.46","Poliza"
"04","0003799316","000000","2020-08-18","2020-08-17","00","4431.62","Poliza"
"04","0003797807","365900","2020-08-18","2020-08-17","00","0.00","Sin Prima"
"04","3190266382","325599","2020-08-18","2020-08-17","00","0.00","Sin Prima"
"04","3190266381","325598","2020-08-18","2020-08-17","00","0.00","Sin Prima"
"04","3190266377","325597","2020-08-18","2020-08-17","00","0.00","Sin Prima"
"04","0003799226","000000","2020-08-18","2020-08-14","00","8416.61","Poliza"
"04","3190240950","253855","2020-08-19","2020-07-19","00","-46246.32","Cancelacion"
"04","0003683542","366065","2020-08-19","2020-08-19","00","0.00","Sin Prima"
"04","0003721974","234293","2020-08-19","2020-08-02","00","-18019.20","Anulacion"
"04","0003800204","000000","2020-08-19","2020-05-09","00","8416.61","Poliza"
"04","3190249092","129395","2020-08-19","2020-08-14","00","4378.20","Rehabilitacion"
"04","3190266944","000000","2020-08-19","2020-08-19","00","12928.40","Poliza"
"04","3190266923","000000","2020-08-19","2020-08-19","00","11997.49","Poliza"
"04","3190240950","173028","2020-08-19","2020-07-19","00","46246.32","Rehabilitacion"
"04","3190266923","325661","2020-08-20","2020-08-20","00","0.00","Sin Prima"
"04","0003801070","000000","2020-08-20","2020-08-20","00","7408.04","Poliza"
"04","3190240950","174076","2020-08-20","2020-07-19","00","46246.32","Rehabilitacion"
"04","3190267258","000000","2020-08-21","2020-08-21","00","7236.61","Poliza"
"04","3190267187","325675","2020-08-21","2020-08-21","00","0.00","Sin Prima"
"04","0003801723","000000","2020-08-21","2020-08-19","00","15723.35","Poliza"
"04","3190267225","000000","2020-08-21","2020-08-21","00","5318.37","Poliza"
"04","3190267187","000000","2020-08-21","2020-08-21","00","13378.48","Poliza"
"04","3190227645","175110","2020-08-21","2020-08-14","00","15840.28","Rehabilitacion"
"04","3190227645","256570","2020-08-21","2020-08-14","00","-15840.28","Anulacion"
"04","3190267167","000000","2020-08-21","2020-08-21","00","11019.25","Poliza"
"04","3190246957","174996","2020-08-21","2020-07-20","00","4446.63","Rehabilitacion"
"04","3190247225","174995","2020-08-21","2020-07-20","00","4699.80","Rehabilitacion"
"04","3190267135","000000","2020-08-21","2020-08-21","00","12028.24","Poliza"
"04","3190252647","325663","2020-08-21","2020-08-20","00","0.00","Sin Prima"
"04","0003739077","270574","2020-08-22","2020-08-05","00","-15312.87","Anulacion"
"04","0003792318","270111","2020-08-22","2020-08-02","00","-18819.55","Anulacion"
"04","0003800204","270098","2020-08-22","2020-05-09","00","-8416.61","Anulacion"
"04","3190202309","262885","2020-08-22","2020-08-04","00","-3719.47","Cancelacion"
"04","3190219484","262867","2020-08-22","2020-07-31","00","-2820.28","Cancelacion"
"04","3190219505","262865","2020-08-22","2020-07-31","00","-2866.22","Cancelacion"
"04","3190219782","262863","2020-08-22","2020-08-04","00","-4063.06","Anulacion"
"04","3190219808","262862","2020-08-22","2020-08-04","00","-5551.37","Anulacion"
"04","3190248240","262850","2020-08-22","2020-08-01","00","-78294.63","Anulacion"
"04","3190248431","262848","2020-08-22","2020-08-04","00","-9406.08","Anulacion"
"04","3190263660","262761","2020-08-22","2020-07-24","00","-13040.92","Anulacion"
"04","3190264189","262760","2020-08-22","2020-07-30","00","-32486.91","Anulacion"
"04","3190264199","262759","2020-08-22","2020-07-30","00","-7880.85","Anulacion"
"04","3190264215","262758","2020-08-22","2020-07-30","00","-13378.48","Anulacion"
"04","3190264343","262757","2020-08-22","2020-07-30","00","-6098.63","Anulacion"
"04","3190264365","262756","2020-08-22","2020-07-30","00","-1.16","Disminucion de Recargos"
"04","0003801944","366373","2020-08-24","2020-08-21","00","0.00","Sin Prima"
"04","0003739077","176519","2020-08-24","2020-08-05","00","15312.87","Rehabilitacion"
"04","0003801944","000000","2020-08-24","2020-08-21","00","20109.05","Poliza"
"04","3190267595","000000","2020-08-25","2020-08-25","00","17608.30","Poliza"
"04","3190267519","000000","2020-08-25","2020-08-25","00","7017.78","Poliza"
"04","3190267513","000000","2020-08-25","2020-08-25","00","4969.59","Poliza"
"04","3190267503","000000","2020-08-25","2020-08-25","00","12901.98","Poliza"
"04","3190267758","000000","2020-08-26","2020-08-26","00","7569.59","Poliza"
"04","3190267757","000000","2020-08-26","2020-08-26","00","8469.75","Poliza"
"04","0003805150","279190","2020-08-27","2020-06-25","00","-7232.88","Anulacion"
"04","0003805645","000000","2020-08-27","2020-08-25","00","7232.88","Poliza"
"04","0003769349","279018","2020-08-27","2020-08-18","00","-4269.50","Anulacion"
"04","0003769353","279017","2020-08-27","2020-08-18","00","-4269.50","Anulacion"
"04","3190267862","000000","2020-08-27","2020-08-27","00","18058.38","Poliza"
"04","0003805150","000000","2020-08-27","2020-06-25","00","7232.88","Poliza"
"04","0003736055","179784","2020-08-27","2020-07-30","00","16952.76","Rehabilitacion"
"04","3190267758","325797","2020-08-28","2020-08-28","00","0.00","Sin Prima"
"04","3190267757","325796","2020-08-28","2020-08-28","00","0.00","Sin Prima"
"04","3190268030","000000","2020-08-28","2020-08-28","00","13507.49","Poliza"
"04","3190267503","325792","2020-08-28","2020-08-28","00","0.00","Sin Prima"
"04","3190268000","000000","2020-08-28","2020-08-28","00","8642.23","Poliza"
"04","3190249092","235878","2020-08-28","2020-05-09","00","-6566.04","Anulacion"
"04","3190267985","000000","2020-08-28","2020-08-28","00","12028.24","Poliza"
"04","0003799226","279907","2020-08-28","2020-08-14","00","-8416.61","Anulacion"
"04","3190267971","000000","2020-08-28","2020-08-28","00","5614.50","Poliza"
"04","3190267969","000000","2020-08-28","2020-08-28","00","14642.30","Poliza"
"04","0003683335","203754","2020-08-31","2020-08-13","00","-9306.54","Anulacion"
"04","0003792130","202598","2020-08-31","2020-07-31","00","-8603.19","Anulacion"
"04","0003792215","202597","2020-08-31","2020-08-01","00","-38851.24","Anulacion"
"04","0003797807","202568","2020-08-31","2020-08-11","00","-6218.53","Anulacion"
"04","3190225030","292657","2020-08-31","2020-08-07","00","-9276.96","Anulacion"
"04","3190227849","292653","2020-08-31","2020-08-12","00","-1794.12","Cancelacion"
"04","3190227931","292652","2020-08-31","2020-08-12","00","-6384.40","Anulacion"
"04","3190228058","292650","2020-08-31","2020-08-13","00","-11135.87","Anulacion"
"04","3190228152","292647","2020-08-31","2020-08-14","00","-1388.71","Anulacion"
"04","3190228339","292646","2020-08-31","2020-08-14","00","-8277.70","Anulacion"
"04","3190248963","292575","2020-08-31","2020-08-07","00","-3424.35","Anulacion"
"04","3190249063","292573","2020-08-31","2020-08-08","00","-5039.91","Anulacion"
"04","3190249092","184116","2020-08-31","2020-05-09","00","6566.04","Rehabilitacion"
"04","3190250196","292568","2020-08-31","2020-08-13","00","-60888.27","Anulacion"
"04","3190250603","292567","2020-08-31","2020-08-15","00","-7053.12","Anulacion"
"04","3190263573","292468","2020-08-31","2020-08-07","00","-4333.46","Cancelacion"
"04","3190264065","292463","2020-08-31","2020-07-29","00","-12146.26","Anulacion"
"04","3190264069","292462","2020-08-31","2020-07-29","00","-13510.42","Anulacion"
"04","3190264073","292461","2020-08-31","2020-07-29","00","-13510.42","Anulacion"
"04","3190264931","292457","2020-08-31","2020-08-05","00","-10978.91","Anulacion"
"04","3190265174","292456","2020-08-31","2020-08-06","00","-8654.61","Anulacion"
"04","3190265662","292455","2020-08-31","2020-08-11","00","-12028.24","Anulacion"
"04","3190267969","325820","2020-08-31","2020-08-28","00","0.00","Sin Prima"
"04","3190267519","325807","2020-08-31","2020-08-26","00","0.00","Sin Prima"
"04","3190219808","182944","2020-08-31","2020-08-04","00","5551.37","Rehabilitacion"
"04","3190268371","000000","2020-09-01","2020-09-01","00","14613.67","Poliza"
"04","3190268328","000000","2020-09-01","2020-09-01","00","51625.67","Poliza"
"04","3190219808","204143","2020-09-01","2020-08-04","00","-5551.37","Cancelacion"
"04","3190268592","000000","2020-09-02","2020-09-02","00","6426.35","Poliza"
"04","3190268328","207403","2020-09-02","2020-09-01","00","-51625.67","Anulacion"
"04","0003810900","000000","2020-09-02","2020-09-01","00","43409.90","Poliza"
"04","3190268550","000000","2020-09-02","2020-09-02","00","9295.72","Poliza"
"04","3190268495","000000","2020-09-02","2020-09-02","00","12200.76","Poliza"
"04","3190268473","000000","2020-09-02","2020-09-02","00","13207.10","Poliza"
"04","3190269092","000000","2020-09-03","2020-09-03","00","10081.25","Poliza"
"04","3190269079","000000","2020-09-03","2020-09-03","00","11672.11","Poliza"
"04","3190269058","000000","2020-09-03","2020-09-03","00","14702.57","Poliza"
"04","3190268473","208844","2020-09-03","2020-09-02","00","-13207.10","Anulacion"
"04","0003811302","000000","2020-09-03","2020-09-02","00","55598.22","Poliza"
"04","3190267595","208709","2020-09-03","2020-08-25","00","-17608.30","Anulacion"
"04","0003811278","000000","2020-09-03","2020-08-25","00","16557.86","Poliza"
"04","3190269227","000000","2020-09-04","2020-09-04","00","5823.37","Poliza"
"04","0003812410","000000","2020-09-04","2020-09-04","00","38631.26","Poliza"
"04","3190269175","000000","2020-09-04","2020-09-04","00","11324.24","Poliza"
"04","0003792795","222716","2020-09-05","2020-08-03","00","-6069.19","Anulacion"
"04","0003799596","222633","2020-09-05","2020-08-17","00","-13040.92","Anulacion"
"04","3190228780","217159","2020-09-05","2020-08-19","00","-13434.22","Anulacion"
"04","3190228780","217158","2020-09-05","2020-08-19","00","-35.54","Cancelacion"
"04","3190251300","217155","2020-09-05","2020-08-19","00","-18812.61","Anulacion"
"04","3190251393","217154","2020-09-05","2020-08-20","00","-9743.64","Anulacion"
"04","3190266207","217110","2020-09-05","2020-08-13","00","-7414.06","Anulacion"
"04","3190268495","325930","2020-09-07","2020-09-07","00","0.00","Sin Prima"
"04","3190228058","191065","2020-09-07","2020-08-13","00","11135.87","Rehabilitacion"
"04","0003797807","190710","2020-09-07","2020-08-11","00","6218.53","Rehabilitacion"
"04","0003799596","190705","2020-09-07","2020-08-17","00","13040.92","Rehabilitacion"
"04","3190228780","190704","2020-09-07","2020-08-19","00","35.54","Rehabilitacion"
"04","3190228780","190703","2020-09-07","2020-08-19","00","13434.22","Rehabilitacion"
"04","3190265662","192421","2020-09-08","2020-08-11","00","12028.24","Rehabilitacion"
"04","0003801723","227374","2020-09-08","2020-09-19","00","-13881.34","Anulacion"
"04","3190269092","236290","2020-09-08","2020-09-07","00","-9397.13","Anulacion"
"04","3190269726","000000","2020-09-08","2020-09-08","00","12557.82","Poliza"
"04","0003765688","133416","2020-09-08","2020-09-07","00","18041.67","Rehabilitacion"
"04","0003813894","000000","2020-09-08","2020-09-07","00","6080.50","Poliza"
"04","0003813891","000000","2020-09-08","2020-09-07","00","26886.86","Poliza"
"04","0003814862","000000","2020-09-09","2020-09-09","00","7819.44","Poliza"
"04","0003721974","133486","2020-09-09","2020-08-02","00","18019.20","Rehabilitacion"
"04","3190219808","192552","2020-09-09","2020-08-04","00","5551.37","Rehabilitacion"
"04","3190270328","000000","2020-09-10","2020-09-10","00","4008.32","Poliza"
"04","3190270326","000000","2020-09-10","2020-09-10","00","3430.19","Poliza"
"04","3190270323","000000","2020-09-10","2020-09-10","00","4840.63","Poliza"
"04","3190270310","000000","2020-09-10","2020-09-10","00","6476.71","Poliza"
"04","3190270293","000000","2020-09-10","2020-09-10","00","16938.19","Poliza"
"04","3190270253","000000","2020-09-10","2020-09-10","00","6900.02","Poliza"
"04","3190270241","000000","2020-09-10","2020-09-10","00","12280.89","Poliza"
"04","3190270221","000000","2020-09-10","2020-09-10","00","12280.89","Poliza"
"04","3190267595","231284","2020-09-10","2020-08-25","00","-17608.30","Cancelacion"
"04","3190267595","194021","2020-09-10","2020-08-25","00","17608.30","Rehabilitacion"
"04","3190251393","193806","2020-09-10","2020-08-20","00","9743.64","Rehabilitacion"
"04","0003813894","367894","2020-09-10","2020-09-09","00","0.00","Sin Prima"
"04","3190261837","236363","2020-09-10","2020-09-08","00","-28825.92","Anulacion"
"04","3190270241","129664","2020-09-11","2020-09-11","00","2379.39","Rehabilitacion"
"04","3190270221","326034","2020-09-11","2020-09-10","00","0.00","Sin Prima"
"04","3190270241","326033","2020-09-11","2020-09-10","00","0.00","Sin Prima"
"04","3190251796","326029","2020-09-11","2020-05-21","00","0.00","Sin Prima"
"04","3190270557","000000","2020-09-11","2020-09-11","00","8043.38","Poliza"
"04","3190270515","000000","2020-09-11","2020-09-11","00","6038.23","Poliza"
"04","3190263153","194596","2020-09-11","2020-07-21","00","17608.30","Rehabilitacion"
"04","3190248963","194591","2020-09-11","2020-08-07","00","3424.35","Rehabilitacion"
"04","0003796562","246105","2020-09-12","2020-08-10","00","-43169.38","Anulacion"
"04","3190229453","238971","2020-09-12","2020-08-22","00","-4966.63","Anulacion"
"04","3190229457","238970","2020-09-12","2020-08-22","00","-5292.96","Cancelacion"
"04","3190229468","238969","2020-09-12","2020-08-22","00","-6259.66","Anulacion"
"04","3190229978","238967","2020-09-12","2020-08-26","00","-4399.06","Anulacion"
"04","3190229982","238966","2020-09-12","2020-08-26","00","-4333.90","Anulacion"
"04","3190229988","238965","2020-09-12","2020-08-26","00","-4751.60","Anulacion"
"04","3190229990","238964","2020-09-12","2020-08-26","00","-4229.56","Anulacion"
"04","3190229991","238963","2020-09-12","2020-08-26","00","-3024.06","Anulacion"
"04","3190241677","238959","2020-09-12","2020-08-23","00","-12179.79","Cancelacion"
"04","3190251646","238954","2020-09-12","2020-08-21","00","-2999.04","Anulacion"
"04","3190251743","238952","2020-09-12","2020-08-21","00","-5609.70","Anulacion"
"04","3190252493","238950","2020-09-12","2020-08-26","00","-13666.56","Anulacion"
"04","3190267135","238888","2020-09-12","2020-08-21","00","-12028.24","Anulacion"
"04","3190267167","238887","2020-09-12","2020-08-21","00","-11019.25","Anulacion"
"04","3190267258","238886","2020-09-12","2020-08-21","00","-7236.61","Anulacion"
"04","3190267258","197222","2020-09-14","2020-08-21","00","7236.61","Rehabilitacion"
"04","3190271000","129670","2020-09-14","2020-09-14","00","1.16","Incremento de Recargos"
"04","0003817408","000000","2020-09-14","2020-09-09","00","48503.72","Poliza"
"04","3190270241","326053","2020-09-14","2020-09-14","00","0.00","Sin Prima"
"04","3190271000","000000","2020-09-14","2020-09-14","00","8949.50","Poliza"
"04","3190270253","326044","2020-09-14","2020-09-10","00","0.00","Sin Prima"
"04","0003780773","368436","2020-09-15","2020-09-15","00","0.00","Sin Prima"
"04","0003817408","251719","2020-09-17","2020-09-09","00","-48503.72","Anulacion"
"04","0003818769","000000","2020-09-17","2020-09-14","00","48503.72","Poliza"
"04","3190272139","000000","2020-09-18","2020-09-18","00","5193.64","Poliza"
"04","3190248028","198796","2020-09-18","2020-07-29","00","11340.09","Rehabilitacion"
"04","0003667718","268033","2020-09-19","2020-08-30","00","-13098.20","Cancelacion"
"04","0003667718","268032","2020-09-19","2020-08-30","00","-3274.55","Cancelacion"
"04","0003697651","267973","2020-09-19","2020-08-28","00","-6059.60","Anulacion"
"04","0003723114","267935","2020-09-19","2020-08-28","00","-2848.93","Anulacion"
"04","0003761046","267841","2020-09-19","2020-09-03","00","-25560.36","Anulacion"
"04","3190230718","259878","2020-09-19","2020-09-03","00","-6417.72","Anulacion"
"04","3190253362","259862","2020-09-19","2020-08-29","00","-8899.68","Anulacion"
"04","3190253649","259860","2020-09-19","2020-08-28","00","-7294.65","Anulacion"
"04","3190254983","259856","2020-09-19","2020-09-03","00","-8542.77","Anulacion"
"04","3190267757","259778","2020-09-19","2020-08-26","00","-8469.75","Anulacion"
"04","3190267971","259776","2020-09-19","2020-08-28","00","-5614.50","Anulacion"
"04","3190267985","259775","2020-09-19","2020-08-28","00","-12028.24","Anulacion"
"04","3190268000","259774","2020-09-19","2020-08-28","00","-8642.23","Anulacion"
"04","3190272197","000000","2020-09-19","2020-09-19","00","9050.95","Poliza"
"04","3190261837","236766","2020-09-21","2020-09-08","00","-27890.24","Anulacion"
"04","3190261837","129760","2020-09-21","2020-09-08","00","28825.92","Rehabilitacion"
"04","3190272447","000000","2020-09-21","2020-09-21","00","5975.40","Poliza"
"04","3190272444","000000","2020-09-21","2020-09-21","00","12128.73","Poliza"
"04","3190272440","000000","2020-09-21","2020-09-21","00","6000.29","Poliza"
"04","0003799596","134180","2020-09-21","2020-09-21","00","4701.28","Rehabilitacion"
"04","0003761046","101781","2020-09-21","2020-09-03","00","25560.36","Rehabilitacion"
"04","0003793613","134179","2020-09-21","2020-09-18","00","952.55","Rehabilitacion"
"04","3190272836","000000","2020-09-22","2020-09-22","00","18038.57","Poliza"
"04","3190247787","103958","2020-09-22","2020-07-28","00","6338.13","Rehabilitacion"
"04","3190272587","000000","2020-09-22","2020-09-22","00","13378.60","Poliza"
"04","3190273105","000000","2020-09-23","2020-09-23","00","20041.18","Poliza"
"04","3190273092","000000","2020-09-23","2020-09-23","00","6827.93","Poliza"
"04","3190272906","000000","2020-09-23","2020-09-23","00","21479.29","Poliza"
"04","3190267225","326199","2020-09-23","2020-09-22","00","0.00","Sin Prima"
"04","0003800204","105342","2020-09-24","2020-05-09","00","8416.61","Rehabilitacion"
"04","3190249092","277347","2020-09-24","2020-05-09","00","-6566.04","Cancelacion"
"04","3190273323","000000","2020-09-24","2020-09-24","00","15314.23","Poliza"
"04","0003767875","276370","2020-09-24","2020-09-17","00","-23790.33","Anulacion"
"04","3190272836","236971","2020-09-25","2020-09-22","00","-894.46","Disminucion de Recargos"
"04","3190273542","000000","2020-09-25","2020-09-25","00","11489.86","Poliza"
"04","0003823740","000000","2020-09-28","2020-09-22","00","25791.23","Poliza"
"04","0003823604","000000","2020-09-28","2020-09-25","00","21718.88","Poliza"
"04","3190229982","108294","2020-09-29","2020-08-26","00","4333.90","Rehabilitacion"
"04","3190229988","108293","2020-09-29","2020-08-26","00","4751.60","Rehabilitacion"
"04","3190229990","108292","2020-09-29","2020-08-26","00","4229.56","Rehabilitacion"
"04","3190229991","108291","2020-09-29","2020-08-26","00","3024.06","Rehabilitacion"
"04","3190229978","326319","2020-09-29","2020-09-28","00","0.00","Sin Prima"
"04","3190229978","107996","2020-09-29","2020-08-26","00","4399.06","Rehabilitacion"
"04","3190274057","000000","2020-09-29","2020-09-29","00","16689.87","Poliza"
"04","3190227931","107773","2020-09-29","2020-08-12","00","6384.40","Rehabilitacion"
"04","0003598084","209708","2020-09-30","2020-09-11","00","-1759.91","Cancelacion"
"04","0003763187","209174","2020-09-30","2020-09-08","00","-12818.49","Anulacion"
"04","0003800204","208507","2020-09-30","2020-08-09","00","-5860.08","Cancelacion"
"04","3190207810","296966","2020-09-30","2020-09-05","00","-2062.90","Anulacion"
"04","3190231115","296942","2020-09-30","2020-09-05","00","-4099.29","Anulacion"
"04","3190231185","296941","2020-09-30","2020-09-06","00","-4389.54","Anulacion"
"04","3190240135","296933","2020-09-30","2020-09-11","00","-2150.40","Anulacion"
"04","3190240375","296931","2020-09-30","2020-09-12","00","-10171.60","Anulacion"
"04","3190240480","296930","2020-09-30","2020-09-13","00","-10383.78","Cancelacion"
"04","3190256159","296846","2020-09-30","2020-09-09","00","-16059.69","Anulacion"
"04","3190261811","296828","2020-09-30","2020-09-10","00","-4146.10","Anulacion"
"04","3190269092","111603","2020-09-30","2020-09-07","00","9397.13","Rehabilitacion"
"04","3190270221","296754","2020-09-30","2020-09-10","00","-12280.89","Anulacion"
"04","3190270241","296753","2020-09-30","2020-09-11","00","-2379.39","Cancelacion"
"04","3190274519","000000","2020-09-30","2020-09-30","00","13459.63","Poliza"
"04","3190229978","129827","2020-09-30","2020-09-30","00","2058.49","Rehabilitacion"
"04","0003723114","109197","2020-09-30","2020-08-28","00","2848.93","Rehabilitacion"
"04","3190274942","000000","2020-10-01","2020-10-01","00","9807.29","Poliza"
"04","3190274938","000000","2020-10-01","2020-10-01","00","8163.11","Poliza"
"04","3190274909","000000","2020-10-01","2020-10-01","00","17602.50","Poliza"
"04","0003826150","000000","2020-10-01","2020-10-01","00","38434.70","Poliza"
"04","3190229978","326430","2020-10-01","2020-10-01","00","0.00","Sin Prima"
"04","0003826867","000000","2020-10-02","2020-10-01","00","11722.01","Poliza"
"04","3190273092","326437","2020-10-02","2020-10-01","00","0.00","Sin Prima"
"04","3190275009","000000","2020-10-02","2020-10-02","00","18405.36","Poliza"
"04","3190275602","000000","2020-10-05","2020-10-05","00","5534.84","Poliza"
"04","3190275601","000000","2020-10-05","2020-10-05","00","5534.84","Poliza"
"04","0003827985","000000","2020-10-05","2020-10-05","00","66649.88","Poliza"
"04","0003827677","000000","2020-10-05","2020-10-02","00","18157.21","Poliza"
"04","3190275436","000000","2020-10-05","2020-10-05","00","13852.98","Poliza"
"04","3190275395","000000","2020-10-05","2020-10-05","00","31329.60","Poliza"
"04","0003733867","370134","2020-10-05","2020-10-02","00","0.00","Sin Prima"
"04","0003828622","000000","2020-10-06","2020-10-06","00","223554.20","Poliza"
"04","3190275921","000000","2020-10-06","2020-10-06","00","6258.48","Poliza"
"04","3190275906","000000","2020-10-06","2020-10-06","00","10416.30","Poliza"
"04","0003828514","000000","2020-10-06","2020-10-05","00","25791.23","Poliza"
"04","0003827985","216570","2020-10-06","2020-10-05","00","-66649.88","Anulacion"
"04","0003823740","215600","2020-10-06","2020-09-22","00","-25791.23","Anulacion"
"04","3190276117","000000","2020-10-07","2020-10-08","00","5051.30","Poliza"
"04","3190276093","000000","2020-10-07","2020-10-08","00","15491.31","Poliza"
"04","0003829125","000000","2020-10-07","2020-10-06","00","16689.87","Poliza"
"04","3190275602","326564","2020-10-07","2020-10-07","00","0.00","Sin Prima"
"04","3190276451","000000","2020-10-08","2020-10-08","00","10338.78","Poliza"
"04","3190276223","000000","2020-10-08","2020-10-09","00","31092.49","Poliza"
"04","3190276209","000000","2020-10-08","2020-10-08","00","13949.12","Poliza"
"04","0003830452","000000","2020-10-09","2020-10-09","00","9172.22","Poliza"
"04","0003830242","000000","2020-10-09","2020-10-08","00","5837.77","Poliza"
"04","3190230718","116989","2020-10-09","2020-09-03","00","6417.72","Rehabilitacion"
